Item,Marca,Precio,Categoria,Web,class_inei,codigo,genero
conjunto lencería push up sujetador y bragas genieka,generico,99.0,calzones,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
jean algodón slim hombre,kansas,139.9,moda hombre,falabella,PANTALÓN (HOMBRE > 14),312010154,hombre
mocasines dama preto,piccadilly,139.0,zapatos casuales mujer,falabella,ZAPATOS (MUJER > 14),321030121,mujer
panty medias mujer calentador microfleece invierno oficina frio viaje,oem,39.9,pantys,falabella,MEDIAS (MUJER > 14),312020131,mujer
bermuda drill stretch hombre heracleo,norton,134.1,moda hombre,falabella,PANTALÓN CORTO (HOMBRE > 14),312010153,hombre
polo manga corta d nuñez five nights at freddys5 unisex,generico,39.9,ropa de niños,falabella,POLO (HOMBRE > 14),312010160,sin genero
sandalias con taco mujer ostra cuero natural,ecco,219.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
botas de fútbol zapatillas para fútbol hombrede fútbol turf hightop ag para hombre,blwoens,159.0,zapatos,falabella,BOTAS (MUJER > 14),321030106,hombre
media con peluche interno diseño de gato,generico,14.9,medias,falabella,ROPA INTERIOR (NIÑA DE 3 A 13),312040165,mujer
zapatilla advantage ig2510ps unisex,adidas,210.7,zapatillas urbanas mujer,falabella,NO CLASIFICACIÓN,0,sin genero
zapatillas outdoor con azulino hombre,new athletic,219.0,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
zapatillas urbanas mujer monique,michael kors,499.0,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
zapatillas outdoor para hombre,power,169.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
polo moda jersey hombre nauvier pionier,norton,99.0,moda hombre,falabella,POLO (HOMBRE > 14),312010160,hombre
stilettos eleanor para dama,generico,159.0,zapatos casuales mujer,falabella,ZAPATOS (MUJER > 14),321030121,mujer
camisa manga corta clap,riff&raff,83.4,moda hombre,falabella,CAMISA (HOMBRE > 14),312010124,hombre
pantalon jogger para niño,generico,69.0,ropa de niños,falabella,PANTALÓN (NIÑO DE 3 A 13),312030150,niño
blazer victoria mujer,melangels,79.9,moda mujer,falabella,CHOMPA / SUÉTER (MUJER > 14),312020117,mujer
camisa popelina hombre alenx,gzuck,159.0,moda hombre,falabella,CAMISA (HOMBRE > 14),312010124,hombre
zapatillas football con hombre,new athletic,160.3,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
lazo escolar innova cabello niña moñitos lindsey,generico,20.0,correas,falabella,NO CLASIFICACIÓN,0,niña
botas altas gamuza mujer camel,marglo shoes,231.92,botas de mujer,falabella,BOTAS (MUJER > 14),321030106,mujer
pantalón culotte con bolsillos para ciclismo wosawe,generico,140.0,moda hombre,falabella,PANTALÓN (MUJER > 14),312020137,hombre
sandalias outdoor hombre birmingham,weinbrenner,103.92,zapatos,falabella,SANDALIAS (MUJER > 14),321030115,hombre
sandalias mujer maelis,aldo,499.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatillas deportivas outdoor mujer w hh 3 wp nf0a818r_nf0zp,the north face,649.0,zapatillas deportivas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
blusa con tiras para anudar manga larga estacion,generico,85.0,moda mujer,falabella,BLUSA (MUJER > 14),312020106,mujer
zapatillas urbano hombre air max e,nike,449.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
polo manga corta hombre deadpool,deadpool_mc,29.9,moda hombre,falabella,POLO (HOMBRE > 14),312010160,hombre
zapatillas casuales niño bubblegummers tokio,bubble gummers,76.93,zapatos niño,falabella,ZAPATILLAS (NIÑO DE 3 A 13),321020303,niño
zapatos de vestir mujer,milano bags,499.0,zapatos formales mujer,falabella,ZAPATOS (MUJER > 14),321030121,mujer
vestido largo mujer,cortefiel,479.9,moda mujer,falabella,CONFECCIÓN DE VESTIDO (MUJER / NIÑA),312060230,mujer
zapatilla jumpsters 20 302219l hpmt para niñas,skechers,290.7,zapatos niña,falabella,ZAPATILLAS (NIÑA DE 3 A 13),321040303,niña
polo manga corta cuello redondo cobalto,boston,33.9,moda mujer,falabella,POLO (HOMBRE > 14),312010160,mujer
sandalias fluff yeah slide marble w mujer,ugg,569.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
pack x1 medias hombre,jockey,29.9,ropa interior y pijamas,falabella,MEDIAS (MUJER > 14),312020131,hombre
casaca unisex estampada,peace and love,99.0,moda hombre,falabella,"CASACA, CHAQUETA, GUERRERA (HOMBRE > 14)",312010132,sin genero
sandalia kavala,nebula,107.94,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatillas urbanas hombre ag lite,lacoste,999.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
botas,sthef,181.0,botas de mujer,falabella,BOTAS (MUJER > 14),321030106,mujer
calzón clásico en encaje techno lace,leonisa,44.9,calzones,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
vestido niña algodón carters,carter's,95.92,ropa de niñas,falabella,CONFECCIÓN DE VESTIDO (MUJER / NIÑA),312060230,niña
medias invisibles algodón pima rayas gruesas hombre,lancaster,11.5,ropa interior y pijamas,falabella,MEDIAS (MUJER > 14),312020131,hombre
zapatillas breaknet sleek mujer,adidas,187.0,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
sandalias de cuero niño,kone,139.0,zapatos niño,falabella,NO CLASIFICACIÓN,0,niño
vestido largo mujer,apology,159.9,moda mujer,falabella,CONFECCIÓN DE VESTIDO (MUJER / NIÑA),312060230,mujer
jogger algodón hombre,bearcliff,79.9,moda hombre,falabella,PANTALÓN (HOMBRE > 14),312010154,hombre
faja body doble compresion tipo strapless,generico,169.0,calzones,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
pantalón campana cottons jeans luciana largo 28,cotton's jeans,79.91,moda mujer,falabella,PANTALÓN (MUJER > 14),312020137,mujer
chaleco casual mujer,university club,49.95,moda mujer,falabella,"CASACA, CHAQUETA, GUERRERA (MUJER > 14)",312020114,mujer
cinta adhesiva de realce de pecho cubre pezon,generico,29.9,sostenes,falabella,NO CLASIFICACIÓN,0,mujer
sandalias brielle para dama marrón,generico,99.0,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
polo básico gamuza pima ada estacion,generico,55.0,moda mujer,falabella,POLO (HOMBRE > 14),312010160,mujer
zapatillas deportivas outdoor mujer w hh 3 mid wp nf0a818p_nf0zp,the north face,699.0,zapatillas deportivas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
traje de baño entero manga larga cinturon,generico,139.0,moda mujer,falabella,ROPA DEPORTIVA (MUJER > 14),312020168,mujer
sandalia plataforma dorada mujer,gotta,219.0,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
sandalias mujer,via uno,79.0,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatilla bowbing nébula dorado,nebula,119.94,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
fajas moldeadora de cintura mujer ideal para gym,generico,19.0,fajas y modeladores,falabella,ROPA DEPORTIVA (MUJER > 14),312020168,mujer
correa januazu,tabu,20.94,correas,falabella,CORREA (HOMBRE >14),313010115,mujer
babydoll malla eliana lencería,generico,39.0,calzones,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
set de gorro y bufanda para niños crema,keller,30.9,ropa de niñas,falabella,NO CLASIFICACIÓN,0,niño
mocasines mujer verima,aldo,399.9,zapatos casuales mujer,falabella,ZAPATOS (MUJER > 14),321030121,mujer
medias largas con diseño de smile rainbow,generico,20.0,ropa interior y pijamas,falabella,MEDIAS (MUJER > 14),312020131,mujer
sandalias para mujeres fch 35 39 yasmin,footloose,129.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
pantalon jean niña sparkie,generico,49.0,ropa de niñas,falabella,PANTALÓN (NIÑA DE 3 A 13),312040137,niña
botines mujeres fm 35 39 eliana,footloose,142.5,botas de mujer,falabella,BOTAS (MUJER > 14),321030106,mujer
polera french terry mujer laliberty_s,pionier,169.0,moda mujer,falabella,CHOMPA / SUÉTER (MUJER > 14),312020117,mujer
jogger buzo menta niña niño french terry algodón,le petit company,46.0,ropa de niñas,falabella,PANTALÓN (NIÑO DE 3 A 13),312030150,niño
body camisa rayas bebé niño,redwood,24.9,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,niño
body para bebe niño,generico,43.18,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,niño
zapato mocasin chato paula ii botella,corelli,159.99,mocasines,falabella,ZAPATOS (MUJER > 14),321030121,mujer
chaqueta niña angela kids,generico,85.0,ropa de niñas,falabella,"CASACA, CHAQUETA, GUERRERA (NIÑA DE 3 A 13)",312040116,niña
polo manga corta unisex trunks abrazo unisex,generico,34.9,moda mujer,falabella,POLO (HOMBRE > 14),312010160,sin genero
zapatillas dama,sthef,119.0,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
semi hilo maria con brillo,generico,35.9,calzones,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
calzado dama cuero ciana,almudena miliani,540.0,mocasines,falabella,ZAPATOS (MUJER > 14),321030121,mujer
aquashoes zapatillas acuáticas mujeres fucsia,porto,74.0,zapatillas deportivas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
medias mujer driliveth100 whitetu,aldo,69.9,medias,falabella,MEDIAS (MUJER > 14),312020131,mujer
pantalón buzo niño 24,pillin,63.0,ropa de niños,falabella,PANTALÓN (NIÑO DE 3 A 13),312030150,niño
vestido niña algodón,yamp,39.9,ropa de niñas,falabella,CONFECCIÓN DE VESTIDO (MUJER / NIÑA),312060230,niña
polo norma rosado mujer,exit,54.5,moda mujer,falabella,"POLO (INCLUYE TIPO BIBIDI, TOPS, ETC.) (MUJER > 14)",312020142,mujer
zapatillas lifestyle claro con hombre,new athletic,181.3,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
faja short media pierna con broche central,fajitex,319.0,fajas y modeladores,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
zapatos mujeres fh 34 40,footloose,104.0,zapatos casuales mujer,falabella,ZAPATOS (MUJER > 14),321030121,mujer
zapatillas deportivas running hombre,new balance,189.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
pack x3 trusa multicolor,john holden,49.9,ropa interior y pijamas,falabella,ROPA INTERIOR (HOMBRE > 14),312010171,mujer
vestido de verano urbano suplex colores varios,generico,33.0,moda mujer,falabella,CONFECCIÓN DE VESTIDO (MUJER / NIÑA),312060230,mujer
conjunto con capucha floreado rosado,generico,65.0,ropa de niñas,falabella,CONJUNTO / VESTIDO DE VESTIR (MUJER > 14),312020118,niña
buzo niño algodón,hot wheels,41.94,ropa de niños,falabella,PANTALÓN (NIÑO DE 3 A 13),312030150,niño
body de algodón para bebe,nacional,39.9,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,bebe
sandalia strap casual sofi pelehues cuero,viale,119.95,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
pantalon de buzo niño pack x2 algodón,yamp,49.9,ropa de niños,falabella,PANTALÓN (NIÑO DE 3 A 13),312030150,niño
zapatillas fun racer,puma,139.0,zapatos niño,falabella,ZAPATILLAS (MUJER > 14),321030303,niño
sandalias con plataforma mujer cobre cuero natural,ecco,209.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
camisa mchawaiian shirt,superdry,229.9,moda hombre,falabella,CAMISA (HOMBRE > 14),312010124,hombre
sandalias mujer glide walk,clarks,169.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatilla casual ricardo cobre homme cuero,viale,239.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,mujer
gorro hombre surftrek snapback,billabong,63.2,gorros y sombreros,falabella,NO CLASIFICACIÓN,0,hombre
sandalia casual mujer,vizzano,119.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
enterizo algodón mundo niña rosado,generico,59.0,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,niña
polo manga corta para niña con aplicacion,generico,25.9,ropa de niñas,falabella,"POLO (INCLUYE TIPO BIBIDI, TOPS, ETC.) (NIÑA DE 3 A 13)",312040142,niña
zapatillas urbanas mujer city dedeeÂ ,call it spring,149.9,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
polo dexmen oversize estampado trueno,dm dexmen,35.0,moda hombre,falabella,POLO (HOMBRE > 14),312010160,hombre
polera polar,caffarena,59.9,moda mujer,falabella,POLERA / SUDADERA (HOMBRE > 14),312010158,mujer
polo básico mick plomo estacion,generico,30.0,ropa de niños,falabella,POLO (HOMBRE > 14),312010160,niño
sandalias suvenir merry mate mujer,generico,110.0,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatilla de futsal top flex,joma,359.0,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,mujer
zapatillas lifestyle con hombre,new athletic,181.3,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
camiseta manga corta focalizado,new york stars,29.9,moda hombre,falabella,POLERA / SUDADERA (HOMBRE > 14),312010158,hombre
zapatillas running hombre,kaida,155.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
vincha amarilla moñitos lindsey,generico,20.0,correas,falabella,NO CLASIFICACIÓN,0,mujer
polo camisa jeraous manga corta plateado oscuro,j jeraous,50.0,moda hombre,falabella,CAMISA (HOMBRE > 14),312010124,hombre
polo bas mc niño spider man acero,marvel,39.9,ropa de niños,falabella,POLO (NIÑO DE 3 A 13),312030158,niño
polo camisero piqué oliva para hombre manga corta algodón pima,drop the label,129.0,moda hombre,falabella,POLO (HOMBRE > 14),312010160,hombre
botin mujer casual cierre abierto taco 5 2086l 58,generico,109.99,botas de mujer,falabella,BOTAS (MUJER > 14),321030106,mujer
polo para niño manga larga printed camo,levis,62.3,ropa de niños,falabella,POLO (NIÑO DE 3 A 13),312030158,niño
pack x3 bóxer corto kids multicolor 2,boston,52.9,ropa de niños,falabella,ROPA INTERIOR (HOMBRE > 14),312010171,niño
medias algodón diseño rayado multicolor infantil niña,lancaster,7.5,ropa de niños,falabella,NO CLASIFICACIÓN,0,niña
vestido largo algodón mujer,cortefiel,379.9,moda mujer,falabella,CONFECCIÓN DE VESTIDO (MUJER / NIÑA),312060230,mujer
body bebé con broche manga larga algodón pima peruano,mellow,39.9,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,bebe
sandalia mujer libertad 3 en 1 1022l 50 planta de goma,generico,99.0,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatillas urbanas niña mayze wild ps,puma,219.0,zapatos niña,falabella,ZAPATILLAS (NIÑA DE 3 A 13),321040303,niña
zapatos de vestir para hombre,bata,64.95,zapatos,falabella,ZAPATOS (HOMBRE >14),321010121,hombre
polo casual mujer,mango,39.9,moda mujer,falabella,"POLO (INCLUYE TIPO BIBIDI, TOPS, ETC.) (MUJER > 14)",312020142,mujer
sandalia cg 43040209s25,colloky,149.0,zapatos niña,falabella,SANDALIAS (MUJER > 14),321030115,niña
zapatilla skyrocket lite 11 para hombre,puma,194.0,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
medias rayas y largas halloween disfraz,white,26.0,medias,falabella,MEDIAS (MUJER > 14),312020131,mujer
casaca denim ring lucio looney total bleach st,pionier,279.0,moda hombre,falabella,"CASACA, CHAQUETA, GUERRERA (HOMBRE > 14)",312010132,hombre
zapatillas urbanas mujer,impuls,79.9,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
zapatillas urbanas hombre,north star,90.93,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
zapatilla kut nébula,nebula,101.94,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
sandalias hombre inderpaul,aldo,99.9,zapatos,falabella,NO CLASIFICACIÓN,0,hombre
ballerinas niña,bruno kids,149.9,zapatos niña,falabella,NO CLASIFICACIÓN,0,niña
polo clasico dj nicky romero 01,generico,64.9,zapatos,falabella,POLO (HOMBRE > 14),312010160,mujer
body bebé niña niño manga larga algodón pima orgánico,incahugs,48.9,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,niño
lazo coletero moñitos lindsey,generico,25.0,correas,falabella,NO CLASIFICACIÓN,0,mujer
botines silven camel serpiente,nebula,113.94,botines mujer,falabella,BOTAS (MUJER > 14),321030106,mujer
zapatillas fluidflow 30 para hombre,adidas,297.0,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
zapatillas deportivas outdoor mujer carlow ne,mountain gear,119.92,zapatillas deportivas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
zapatillas mujer alphabounce,adidas,297.0,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
body bebe marinero capitan,generico,35.0,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,bebe
zapatillas t,sthef,59.0,zapatillas deportivas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
correa de niña modescarchado 70cm rosado bebe,generico,25.0,correas,falabella,NO CLASIFICACIÓN,0,niña
polo anime gundam mobile suit,generico,45.9,moda hombre,falabella,POLO (HOMBRE > 14),312010160,hombre
sandalia mujer gianela planta pu no pesan taco 12 015l 70,generico,119.0,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
zapatillas riley para dama,generico,129.0,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
bvd de algodón lila,red carrot,28.0,ropa de niñas,falabella,"POLO (INCLUYE TIPO BIBIDI, TOPS, ETC.) (MUJER > 14)",312020142,niña
1 faja cinta más 1 body faja más 1 faja reloj de arena,generico,119.9,calzones,falabella,NO CLASIFICACIÓN,0,mujer
classic mujer cprinceton 24,joma,156.0,zapatillas urbanas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
short hombre,university club,109.9,moda hombre,falabella,PANTALÓN CORTO (HOMBRE > 14),312010153,hombre
botin mujer fch 35 40 sofia,footloose,114.0,botines mujer,falabella,BOTAS (MUJER > 14),321030106,mujer
conjunto 3 piezas bebé niño algodón,carter's,99.9,ropa de niños,falabella,CONJUNTITO (MENOR DE 2),312050138,niño
zapatillas para niña 25501072498288604,molekinha,107.94,zapatos niña,falabella,ZAPATILLAS (NIÑA DE 3 A 13),321040303,niña
chaquetas para hombres,blwoens,269.0,moda hombre,falabella,"CASACA, CHAQUETA, GUERRERA (HOMBRE > 14)",312010132,hombre
gorro unisex,adidas,89.0,gorros y sombreros,falabella,NO CLASIFICACIÓN,0,sin genero
zapatos casuales mujer,modare,89.94,zapatos casuales mujer,falabella,ZAPATOS (MUJER > 14),321030121,mujer
sujetador pusp up invisible conejo levanta busto dama invisible,importado mc,19.0,sostenes,falabella,ROPA INTERIOR (MUJER > 14),312020172,mujer
botines hombre botin colorado sneaker,cat,549.9,zapatos,falabella,NO CLASIFICACIÓN,0,hombre
zapatillas deportivas running hombre superblast,asics,1049.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
zapatillas de fútbol hombre classico ic,umbro,139.9,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
zapatillas deportivas outdoor mujer newton ridge plus quarry,columbia,569.0,zapatillas deportivas mujer,falabella,ZAPATILLAS (MUJER > 14),321030303,mujer
body bebé niño algodón mickey,std characters,49.9,ropa de bebe niño,falabella,BEBECRECE (MENOR DE 2),312050108,niño
zapatillas urbanas niño marrón,molekinho,44.95,zapatos niño,falabella,ZAPATILLAS (NIÑO DE 3 A 13),321020303,niño
short drill para mujer,generico,69.0,moda mujer,falabella,PANTALÓN CORTO (MUJER > 14),312020136,mujer
zapatillas deportivas outdoor hombre west rim,merrell,223.92,zapatos,falabella,ZAPATILLAS (HOMBRE >14),321010303,hombre
polo clasico banda de metal pantera 01,generico,64.9,moda hombre,falabella,POLO (HOMBRE > 14),312010160,hombre
sandalias para mujeres fnp 35 39 margueri,footloose,149.9,sandalias mujeres,falabella,SANDALIAS (MUJER > 14),321030115,mujer
